employee_row_id,eeid,full_name,job_title,department,business_unit,gender,ethnicity,age,hire_date,annual_salary,bonus_pct,country,city,rank_eq,tenure_years,bonus_amount,salary_band,is_duplicate_eeid
869,E00972,Amelia Salazar,Analyst II,Finance,Corporate,Female,Latino,26,2019-04-23,59817,0.0,Brazil,Sao Paulo,869,7.2,0.0,High,True
870,E00758,Jonathan Khan,Account Representative,Sales,Manufacturing,Male,Asian,35,2013-08-30,59646,0.0,China,Shanghai,870,12.9,0.0,High,True
871,E00788,Emily Contreras,Analyst II,Sales,Manufacturing,Female,Latino,56,1992-06-15,59591,0.0,Brazil,Sao Paulo,871,34.1,0.0,High,False
872,E03549,Mateo Vu,Account Representative,Sales,Speciality Products,Male,Asian,30,2016-09-29,59100,0.0,China,Chongqing,872,9.8,0.0,High,False
873,E01848,Zoey Jackson,Business Partner,Human Resources,Manufacturing,Female,Black,46,2008-08-21,59067,0.0,United States,Miami,873,17.9,0.0,High,False
874,E03578,Maverick Li,Analyst II,Sales,Research & Development,Male,Asian,34,2018-03-10,58993,0.0,United States,Austin,874,8.4,0.0,High,False
875,E01396,Jack Vu,Analyst II,Accounting,Research & Development,Male,Asian,43,2014-02-10,58875,0.0,China,Chengdu,875,12.4,0.0,High,False
876,E04018,Emery Ford,Analyst II,Marketing,Corporate,Female,Caucasian,39,2017-04-18,58745,0.0,United States,Austin,876,9.2,0.0,High,False
877,E01749,Nathan Lee,Analyst,Accounting,Manufacturing,Male,Asian,29,2016-08-20,58703,0.0,United States,Columbus,877,9.9,0.0,High,False
878,E04221,Roman King,Analyst II,Finance,Corporate,Male,Caucasian,60,2007-08-16,58671,0.0,United States,Columbus,878,18.9,0.0,High,False
879,E00834,Vivian Guzman,Analyst II,Finance,Speciality Products,Female,Latino,53,2002-02-09,58605,0.0,United States,Phoenix,879,24.4,0.0,High,False
880,E00577,Nora Nunez,Analyst II,Finance,Research & Development,Female,Latino,45,2012-08-06,58586,0.0,Brazil,Sao Paulo,880,14.0,0.0,High,False
881,E03007,Isaac Joseph,Analyst,Sales,Manufacturing,Male,Caucasian,54,1998-09-24,58006,0.0,United States,Seattle,881,27.8,0.0,High,False
882,E04590,Isaac Sanders,HRIS Analyst,Human Resources,Manufacturing,Male,Caucasian,49,2001-03-29,57606,0.0,United States,Miami,882,25.3,0.0,High,False
883,E00412,Ezra Banks,Analyst II,Sales,Research & Development,Male,Caucasian,37,2010-04-23,57531,0.0,United States,Chicago,883,16.2,0.0,High,False
884,E04444,Brooklyn Ruiz,IT Coordinator,IT,Manufacturing,Female,Latino,61,2014-08-10,57446,0.0,United States,Phoenix,884,11.9,0.0,High,False
885,E04131,Ruby Choi,Analyst,Accounting,Manufacturing,Female,Asian,40,2018-12-06,57225,0.0,United States,Columbus,885,7.6,0.0,High,True
886,E04938,Brooklyn Daniels,Analyst,Marketing,Speciality Products,Female,Caucasian,64,2003-02-10,57032,0.0,United States,Miami,886,23.4,0.0,High,False
887,E00254,Samuel Morales,Analyst II,Finance,Corporate,Male,Latino,34,2015-06-27,57008,0.0,United States,Phoenix,887,11.1,0.0,High,False
888,E00646,Charles Moore,Analyst,Accounting,Speciality Products,Male,Caucasian,49,2011-12-17,56878,0.0,United States,Seattle,888,14.6,0.0,High,False
889,E04739,Ruby Washington,Analyst,Marketing,Research & Development,Female,Black,65,2011-06-17,56686,0.0,United States,Seattle,889,15.1,0.0,High,False
890,E02968,Caroline Santos,Analyst II,Finance,Research & Development,Female,Latino,25,2020-07-12,56565,0.0,Brazil,Sao Paulo,890,6.0,0.0,High,False
891,E01089,Nicholas Brooks,Analyst II,Accounting,Manufacturing,Male,Caucasian,43,2017-10-20,56555,0.0,United States,Phoenix,891,8.7,0.0,High,False
892,E03000,Hailey Hong,Account Representative,Sales,Research & Development,Female,Asian,33,2021-01-22,56405,0.0,United States,Chicago,892,5.5,0.0,High,False
893,E00184,Kayden Ortega,Analyst,Accounting,Manufacturing,Male,Latino,58,2010-04-19,56350,0.0,Brazil,Rio de Janerio,893,16.3,0.0,High,False
894,E04636,Hailey Yee,Account Representative,Sales,Research & Development,Female,Asian,54,2021-03-16,56239,0.0,China,Chongqing,894,5.3,0.0,High,False
895,E03520,Nolan Pena,Analyst,Marketing,Manufacturing,Male,Latino,30,2018-06-21,56154,0.0,Brazil,Sao Paulo,895,8.1,0.0,High,False
896,E04600,William Vu,Account Representative,Sales,Speciality Products,Male,Asian,37,2013-11-14,56037,0.0,China,Shanghai,896,12.7,0.0,High,False
897,E01844,Jayden Kang,Analyst,Finance,Research & Development,Male,Asian,46,2011-04-24,55894,0.0,United States,Seattle,897,15.2,0.0,High,False
898,E00013,Elena Vang,Analyst,Finance,Corporate,Female,Asian,52,2019-02-19,55859,0.0,China,Beijing,898,7.4,0.0,High,True
899,E04562,Xavier Zheng,Account Representative,Sales,Manufacturing,Male,Asian,31,2017-07-22,55854,0.0,United States,Austin,899,9.0,0.0,High,True
900,E02153,Peyton Vasquez,Analyst,Accounting,Corporate,Female,Latino,26,2019-01-24,55767,0.0,United States,Phoenix,900,7.5,0.0,High,False
901,E00091,Emilia Chu,Analyst II,Finance,Manufacturing,Female,Asian,48,2003-06-24,55760,0.0,United States,Austin,901,23.1,0.0,High,False
902,E00650,Emery Chang,Business Partner,Human Resources,Research & Development,Female,Asian,45,2000-08-17,55563,0.0,China,Chengdu,902,25.9,0.0,High,False
903,E04150,Natalia Vu,Analyst,Accounting,Research & Development,Female,Asian,54,2006-12-29,55518,0.0,United States,Columbus,903,19.6,0.0,High,False
904,E00402,Dominic Guzman,Analyst,Finance,Manufacturing,Male,Latino,65,2004-05-16,55499,0.0,Brazil,Manaus,904,22.2,0.0,High,False
905,E04887,Emery Do,Account Representative,Sales,Research & Development,Female,Asian,40,2018-03-16,55457,0.0,United States,Columbus,905,8.3,0.0,High,False
906,E00116,Madelyn Mehta,Analyst,Sales,Speciality Products,Female,Asian,64,2005-01-28,55369,0.0,United States,Phoenix,906,21.5,0.0,High,False
907,E02833,Adrian Fernandez,Systems Analyst,IT,Research & Development,Male,Latino,45,2001-08-23,54994,0.0,United States,Columbus,907,24.9,0.0,High,False
908,E03880,Samantha Woods,Analyst,Accounting,Speciality Products,Female,Caucasian,56,2019-12-25,54829,0.0,United States,Phoenix,908,6.6,0.0,High,False
909,E02594,Ezekiel Kumar,IT Coordinator,IT,Research & Development,Male,Asian,28,2017-06-25,54775,0.0,United States,Columbus,909,9.1,0.0,High,False
910,E00826,Rylee Bui,Analyst,Accounting,Corporate,Female,Asian,55,2011-12-22,54733,0.0,China,Chongqing,910,14.6,0.0,High,False
911,E00399,Connor Walker,Analyst II,Finance,Manufacturing,Male,Caucasian,30,2019-03-18,54714,0.0,United States,Columbus,911,7.3,0.0,High,False
912,E00459,Jackson Jordan,Business Partner,Human Resources,Research & Development,Male,Black,48,2020-09-21,54654,0.0,United States,Phoenix,912,5.8,0.0,High,False
913,E02295,Axel Jordan,Analyst,Sales,Corporate,Male,Caucasian,47,2013-02-28,54635,0.0,United States,Chicago,913,13.4,0.0,High,False
914,E00436,Everly Walker,HRIS Analyst,Human Resources,Speciality Products,Female,Caucasian,41,2009-10-23,54415,0.0,United States,Seattle,914,16.7,0.0,High,True
915,E03045,Andrew Huynh,Business Partner,Human Resources,Speciality Products,Male,Asian,57,1997-04-28,54051,0.0,United States,Miami,915,29.2,0.0,High,False
916,E03694,Eli Reed,Systems Analyst,IT,Corporate,Male,Caucasian,51,2014-02-27,53929,0.0,United States,Miami,916,12.4,0.0,High,True
917,E03042,Ava Nelson,Systems Analyst,IT,Manufacturing,Female,Caucasian,63,1992-04-01,53809,0.0,United States,Phoenix,917,34.3,0.0,High,False
918,E03864,Ella Hunter,Analyst,Finance,Manufacturing,Female,Caucasian,51,2017-01-18,53799,0.0,United States,Columbus,918,9.5,0.0,High,False
919,E01714,Savannah Park,HRIS Analyst,Human Resources,Manufacturing,Female,Asian,44,2009-01-28,53301,0.0,United States,Seattle,919,17.5,0.0,High,False
920,E01540,Miles Salazar,IT Coordinator,IT,Manufacturing,Male,Latino,36,2010-12-23,53215,0.0,Brazil,Sao Paulo,920,15.6,0.0,High,False
921,E00311,Scarlett Figueroa,Business Partner,Human Resources,Speciality Products,Female,Latino,34,2016-10-21,52811,0.0,United States,Miami,921,9.7,0.0,High,False
922,E00340,Eliana Allen,Business Partner,Human Resources,Research & Development,Female,Caucasian,56,2009-08-20,52800,0.0,United States,Phoenix,922,16.9,0.0,High,False
923,E03166,Austin Edwards,IT Coordinator,IT,Manufacturing,Male,Black,42,2006-09-24,52733,0.0,United States,Chicago,923,19.8,0.0,High,False
924,E01947,Sophie Owens,Analyst II,Finance,Research & Development,Female,Caucasian,30,2015-03-05,52697,0.0,United States,Seattle,924,11.4,0.0,High,False
925,E02221,Julian Delgado,Systems Analyst,IT,Speciality Products,Male,Latino,29,2016-05-19,52693,0.0,Brazil,Rio de Janerio,925,10.2,0.0,High,False
926,E03611,Alice Mehta,Analyst II,Sales,Research & Development,Female,Asian,45,2019-04-02,52621,0.0,China,Beijing,926,7.3,0.0,High,False
927,E01261,Connor Simmons,Analyst II,Accounting,Speciality Products,Male,Caucasian,55,2007-04-05,52310,0.0,United States,Miami,927,19.3,0.0,High,False
928,E04358,Grayson Soto,Business Partner,Human Resources,Manufacturing,Male,Latino,34,2015-08-03,52200,0.0,United States,Columbus,928,11.0,0.0,High,False
929,E03547,Owen Han,Analyst,Accounting,Corporate,Male,Asian,28,2017-05-12,52069,0.0,China,Chongqing,929,9.2,0.0,High,False
930,E03097,Brooks Stewart,HRIS Analyst,Human Resources,Manufacturing,Male,Black,45,2015-12-19,51983,0.0,United States,Columbus,930,10.6,0.0,High,False
931,E04277,Zoe Do,Analyst II,Sales,Speciality Products,Female,Asian,60,2014-01-08,51877,0.0,China,Beijing,931,12.5,0.0,High,False
932,E01687,Luke Mai,HRIS Analyst,Human Resources,Research & Development,Male,Asian,41,2007-10-24,51630,0.0,China,Beijing,932,18.7,0.0,High,False
933,E04472,Alexander Foster,Analyst II,Marketing,Manufacturing,Male,Black,35,2020-07-03,51513,0.0,United States,Columbus,933,6.0,0.0,High,False
934,E00717,Kennedy Vargas,Business Partner,Human Resources,Manufacturing,Female,Latino,45,2005-10-14,51404,0.0,Brazil,Manaus,934,20.8,0.0,High,True
935,E03580,Maverick Medina,Analyst II,Sales,Manufacturing,Male,Latino,39,2007-05-27,51234,0.0,United States,Seattle,935,19.2,0.0,High,False
936,E00644,Joshua Gupta,Account Representative,Sales,Corporate,Male,Asian,57,2017-01-24,50994,0.0,China,Chongqing,936,9.5,0.0,High,False
937,E03305,Cooper Jiang,Analyst II,Accounting,Corporate,Male,Asian,49,2019-07-25,50883,0.0,China,Chongqing,937,7.0,0.0,High,True
938,E02632,Alice Soto,Analyst,Accounting,Corporate,Female,Latino,56,1995-04-13,50857,0.0,Brazil,Manaus,938,31.3,0.0,High,False
939,E03325,Robert Edwards,HRIS Analyst,Human Resources,Corporate,Male,Caucasian,62,2004-10-11,50825,0.0,United States,Seattle,939,21.8,0.0,High,False
940,E02337,Emma Cao,Analyst,Accounting,Corporate,Female,Asian,27,2019-08-24,50809,0.0,China,Chongqing,940,6.9,0.0,High,False
941,E02803,Eli Soto,Analyst,Marketing,Speciality Products,Male,Latino,38,2016-05-02,50784,0.0,Brazil,Rio de Janerio,941,10.2,0.0,High,False
942,E01052,Parker Vang,Analyst,Sales,Corporate,Male,Asian,40,2016-12-17,50733,0.0,United States,Miami,942,9.6,0.0,High,True
943,E02628,Nora Nelson,Analyst II,Finance,Manufacturing,Female,Caucasian,41,2007-01-09,50685,0.0,United States,Columbus,943,19.5,0.0,High,False
944,E00972,Hazel Cortez,HRIS Analyst,Human Resources,Research & Development,Female,Latino,52,2021-04-18,50548,0.0,Brazil,Sao Paulo,944,5.2,0.0,High,True
945,E00941,Sophie Ali,Analyst,Finance,Manufacturing,Female,Asian,55,2002-03-28,50475,0.0,United States,Columbus,945,24.3,0.0,High,False
946,E03300,Maria Chin,Analyst,Marketing,Manufacturing,Female,Asian,65,2013-09-26,50341,0.0,China,Beijing,946,12.8,0.0,High,False
947,E04567,Madeline Hoang,Systems Analyst,IT,Research & Development,Female,Asian,28,2019-10-25,50111,0.0,China,Chengdu,947,6.7,0.0,High,False
948,E01351,Leo Owens,Systems Analyst,IT,Corporate,Male,Caucasian,47,2020-04-23,50069,0.0,United States,Seattle,948,6.2,0.0,High,False
949,E00671,Leonardo Dixon,Analyst,Sales,Speciality Products,Male,Caucasian,37,2019-09-05,49998,0.0,United States,Seattle,949,6.9,0.0,Medium,True
950,E01638,Elizabeth Huang,Analyst,Finance,Speciality Products,Female,Asian,62,2002-09-20,49738,0.0,China,Beijing,950,23.8,0.0,Medium,True
951,E00671,Miles Cho,Systems Analyst,IT,Speciality Products,Male,Asian,47,1999-03-10,49404,0.0,China,Beijing,951,27.4,0.0,Medium,True
952,E03223,Ethan Joseph,IT Coordinator,IT,Research & Development,Male,Caucasian,45,2018-05-28,49219,0.0,United States,Columbus,952,8.1,0.0,Medium,False
953,E04386,Cameron Powell,Business Partner,Human Resources,Manufacturing,Male,Black,41,2004-08-20,49186,0.0,United States,Austin,953,21.9,0.0,Medium,False
954,E03247,Caroline Jenkins,Analyst,Finance,Research & Development,Female,Caucasian,27,2018-05-06,49011,0.0,United States,Chicago,954,8.2,0.0,Medium,True
955,E03824,Penelope Coleman,Analyst,Finance,Corporate,Female,Black,36,2021-08-27,48906,0.0,United States,Miami,955,4.9,0.0,Medium,True
956,E03227,Eli Richardson,IT Coordinator,IT,Speciality Products,Male,Caucasian,38,2015-04-19,48762,0.0,United States,Seattle,956,11.2,0.0,Medium,False
957,E02062,Nora Santiago,Analyst,Accounting,Research & Development,Female,Latino,55,1996-06-26,48687,0.0,Brazil,Rio de Janerio,957,30.1,0.0,Medium,False
958,E03571,Lincoln Henderson,Business Partner,Human Resources,Speciality Products,Male,Caucasian,28,2021-06-27,48510,0.0,United States,Chicago,958,5.1,0.0,Medium,False
959,E04041,Clara Huynh,IT Coordinator,IT,Speciality Products,Female,Asian,39,2020-11-18,48415,0.0,China,Shanghai,959,5.7,0.0,Medium,False
960,E01516,Willow Mai,Business Partner,Human Resources,Manufacturing,Female,Asian,45,2003-12-17,48345,0.0,China,Chengdu,960,22.6,0.0,Medium,False
961,E03849,Evelyn Jung,Analyst,Sales,Research & Development,Female,Asian,30,2021-02-14,48340,0.0,China,Beijing,961,5.4,0.0,Medium,True
962,E01639,Everleigh Simmons,Analyst,Finance,Manufacturing,Female,Caucasian,55,2021-04-16,48266,0.0,United States,Chicago,962,5.3,0.0,Medium,True
963,E00951,Everly Lin,Business Partner,Human Resources,Manufacturing,Female,Asian,25,2021-03-15,47974,0.0,China,Chongqing,963,5.3,0.0,Medium,False
964,E00480,Hadley Yee,Business Partner,Human Resources,Speciality Products,Female,Asian,31,2018-03-12,47913,0.0,United States,Seattle,964,8.4,0.0,Medium,False
965,E01909,Lillian Khan,Analyst,Finance,Speciality Products,Female,Asian,44,2010-05-31,47387,0.0,China,Chengdu,965,16.1,0.0,Medium,False
966,E02044,Caroline Alexander,Business Partner,Human Resources,Manufacturing,Female,Black,42,2020-09-18,47071,0.0,United States,Columbus,966,5.8,0.0,Medium,False
967,E01148,Scarlett Kumar,Systems Analyst,IT,Corporate,Female,Asian,55,2009-01-07,47032,0.0,United States,Columbus,967,17.5,0.0,Medium,False
968,E02857,Valentina Davis,Analyst,Sales,Speciality Products,Female,Caucasian,33,2014-04-13,46878,0.0,United States,Miami,968,12.3,0.0,Medium,True
969,E01466,Connor Vang,Analyst,Sales,Speciality Products,Male,Asian,25,2021-07-28,46845,0.0,United States,Miami,969,5.0,0.0,Medium,False
970,E02252,Lillian Park,Analyst,Marketing,Research & Development,Female,Asian,40,2021-02-24,46833,0.0,China,Chengdu,970,5.4,0.0,Medium,False
971,E00203,Julia Doan,Business Partner,Human Resources,Speciality Products,Female,Asian,53,2017-09-07,46727,0.0,United States,Columbus,971,8.9,0.0,Medium,False
972,E01981,Genesis Banks,Analyst,Finance,Corporate,Female,Caucasian,63,2012-03-16,46081,0.0,United States,Chicago,972,14.3,0.0,Medium,False
973,E00145,Kinsley Dixon,Analyst,Accounting,Manufacturing,Female,Caucasian,28,2019-05-25,45819,0.0,United States,Miami,973,7.1,0.0,Medium,True
974,E02639,Sebastian Le,Analyst,Finance,Corporate,Male,Asian,37,2015-11-09,45369,0.0,China,Beijing,974,10.7,0.0,Medium,True
975,E01264,Hazel Alvarez,Business Partner,Human Resources,Research & Development,Female,Latino,62,2014-04-19,45295,0.0,Brazil,Sao Paulo,975,12.2,0.0,Medium,False
976,E03455,Hadley Ford,Systems Analyst,IT,Research & Development,Female,Caucasian,52,2005-02-23,45286,0.0,United States,Chicago,976,21.4,0.0,Medium,False
977,E02562,Christian Medina,Analyst,Marketing,Corporate,Male,Latino,51,2007-06-19,45206,0.0,United States,Columbus,977,19.1,0.0,Medium,False
978,E03655,Samantha Rogers,Analyst,Marketing,Speciality Products,Female,Caucasian,28,2020-01-17,45061,0.0,United States,Miami,978,6.5,0.0,Medium,False
979,E01877,Abigail Garza,Analyst,Accounting,Manufacturing,Female,Latino,33,2018-05-27,45049,0.0,United States,Seattle,979,8.1,0.0,Medium,False
980,E01432,Peyton Garza,Systems Analyst,IT,Manufacturing,Female,Latino,53,2004-08-15,44735,0.0,Brazil,Manaus,980,21.9,0.0,Medium,False
981,E00568,Ian Vargas,Analyst,Sales,Manufacturing,Male,Latino,26,2021-03-02,44732,0.0,Brazil,Rio de Janerio,981,5.4,0.0,Medium,True
982,E00691,Avery Yee,Systems Analyst,IT,Manufacturing,Female,Asian,34,2016-05-22,44614,0.0,United States,Miami,982,10.2,0.0,Medium,True
983,E02531,Jameson Foster,Analyst,Marketing,Manufacturing,Male,Caucasian,28,2021-07-18,43391,0.0,United States,Columbus,983,5.0,0.0,Medium,False
984,E04601,Allison Ayala,Analyst,Finance,Corporate,Female,Latino,36,2009-06-30,43363,0.0,United States,Austin,984,17.1,0.0,Medium,False
985,E03461,Nathan Lau,Business Partner,Human Resources,Research & Development,Male,Asian,35,2011-02-22,43336,0.0,United States,Austin,985,15.4,0.0,Medium,False
986,E02798,Charles Henderson,Systems Analyst,IT,Speciality Products,Male,Caucasian,48,2002-02-11,43080,0.0,United States,Austin,986,24.4,0.0,Medium,False
987,E00403,Liliana Soto,Business Partner,Human Resources,Manufacturing,Female,Latino,58,2010-10-12,43001,0.0,United States,Austin,987,15.8,0.0,Medium,False
988,E02023,Maverick Mehta,Systems Analyst,IT,Manufacturing,Male,Asian,40,2007-07-30,41859,0.0,United States,Seattle,988,19.0,0.0,Medium,False
989,E01895,Gabriel Zhou,IT Coordinator,IT,Manufacturing,Male,Asian,25,2021-01-17,41844,0.0,China,Chongqing,989,5.5,0.0,Medium,True
990,E01388,Cooper Gupta,Business Partner,Human Resources,Speciality Products,Male,Asian,58,2014-06-20,41728,0.0,China,Chongqing,990,12.1,0.0,Medium,True
991,E01361,Emma Hill,IT Coordinator,IT,Manufacturing,Female,Caucasian,54,2016-12-27,41673,0.0,United States,Miami,991,9.6,0.0,Medium,False
992,E01832,Ezra Singh,Analyst,Finance,Manufacturing,Male,Asian,56,2006-05-10,41561,0.0,United States,Austin,992,20.2,0.0,Medium,False
993,E01895,Peyton Walker,Analyst,Marketing,Research & Development,Female,Caucasian,43,2019-07-13,41545,0.0,United States,Miami,993,7.0,0.0,Medium,True
994,E02183,Sarah Ayala,Analyst,Sales,Corporate,Female,Latino,47,2015-06-09,41429,0.0,United States,Seattle,994,11.1,0.0,Medium,False
995,E04332,Luke Martin,Analyst,Finance,Manufacturing,Male,Black,25,2020-05-16,41336,0.0,United States,Miami,995,6.2,0.0,Medium,True
996,E02732,Alice Tran,Analyst,Marketing,Corporate,Female,Asian,39,2014-07-29,40897,0.0,United States,Seattle,996,12.0,0.0,Medium,False
997,E03719,Jack Brown,Analyst,Marketing,Corporate,Male,Caucasian,55,2004-12-07,40752,0.0,United States,Phoenix,997,21.6,0.0,Medium,False
998,E00862,Levi Moreno,Systems Analyst,IT,Research & Development,Male,Latino,64,2020-06-27,40316,0.0,Brazil,Manaus,998,6.1,0.0,Medium,False
999,E04109,Leah Bryant,IT Coordinator,IT,Manufacturing,Female,Caucasian,55,2004-04-30,40124,0.0,United States,Austin,999,22.2,0.0,Medium,False
1000,E03928,Miles Dang,IT Coordinator,IT,Speciality Products,Male,Asian,61,2000-09-24,40063,0.0,United States,Miami,1000,25.8,0.0,Medium,False
